DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
200507649;03/26/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200505388;02/03/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210505127;12/31/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200511347;07/03/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200513199;08/20/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200506238;02/22/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200513561;08/30/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200507050;03/11/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200508417;04/18/2020 12:00:00 AM;Harbor     ;VEHICLE - ATTEMPT STOLEN                                
200513596;08/31/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200508574;04/22/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200516335;11/07/2020 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       
200508209;04/13/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200512495;07/31/2020 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
200512300;07/26/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200506802;03/06/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200505013;01/24/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200515738;10/24/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200504572;01/14/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200504497;01/11/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200516076;11/01/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200509340;05/09/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200515612;10/21/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200507233;03/16/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
210504700;01/18/2021 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
200515288;10/15/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200512396;07/29/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200508789;04/28/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200512068;07/20/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200517072;11/24/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210506456;03/03/2021 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
200515400;10/17/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200509414;05/13/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200514455;09/23/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200510400;06/09/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200517367;12/02/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200511258;07/01/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200511404;07/04/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210507569;04/03/2021 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
200511738;07/12/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200512884;08/12/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200506968;03/10/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200508783;04/27/2020 12:00:00 AM;Harbor     ;FALSE IMPRISONMENT                                      
200505574;02/07/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200513078;08/17/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200505806;02/12/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200509569;05/17/2020 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
200509611;05/18/2020 12:00:00 AM;Harbor     ;ARSON                                                   
200515951;10/29/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200505552;02/07/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200514284;09/17/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200512139;07/22/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200512806;08/09/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
200508528;04/20/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200518123;12/20/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
200507974;04/05/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
200512552;08/02/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200509120;05/06/2020 12:00:00 AM;Harbor     ;THEFT, PERSON                                           
200517126;11/26/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200507248;03/16/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200511399;07/04/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200516991;11/23/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200506594;03/02/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200513060;08/16/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200513038;08/16/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200515415;10/18/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200510600;06/14/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200513954;09/09/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200515850;10/27/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200514125;09/14/2020 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
200517364;12/02/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200517445;11/02/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200508747;04/27/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200511278;07/01/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200517299;12/01/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200516940;11/20/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200506139;02/20/2020 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        
200504956;01/23/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200512821;08/10/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200504814;01/19/2020 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       
200512872;08/11/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200517611;12/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200511811;07/14/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200514919;10/05/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200510076;05/29/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200517768;12/13/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200511913;07/16/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200515161;10/12/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200510898;06/22/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200511192;06/29/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200513892;09/08/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200516224;11/05/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200511559;07/07/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
200514704;09/30/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200510007;05/28/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200506685;03/03/2020 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
200505254;01/29/2020 12:00:00 AM;Harbor     ;ORAL COPULATION                                         
200507574;03/24/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200516356;11/08/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200517961;12/18/2020 12:00:00 AM;Harbor     ;PEEPING TOM                                             
200510371;06/08/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200514645;09/29/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200516796;11/15/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200507894;04/03/2020 12:00:00 AM;Harbor     ;BUNCO, GRAND THEFT                                      
200505447;02/04/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200513444;08/27/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200504679;01/16/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200504335;01/08/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200512047;07/19/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200517312;12/02/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               
200510755;06/18/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200513690;09/03/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200505837;02/05/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200510375;06/08/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200506388;02/25/2020 12:00:00 AM;Harbor     ;BUNCO, GRAND THEFT                                      
200500521;01/19/2020 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
200516258;11/04/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200508637;04/23/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200510459;06/10/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200515573;10/20/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200510499;06/11/2020 12:00:00 AM;Harbor     ;ROBBERY                                                 
200516914;11/20/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200510575;06/13/2020 12:00:00 AM;Harbor     ;BURGLARY                                                
200508200;04/12/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200508554;04/21/2020 12:00:00 AM;Harbor     ;THROWING OBJECT AT MOVING VEHICLE                       
200515025;10/09/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
200507910;04/04/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200509440;05/14/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200505444;02/04/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200508328;04/16/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200512848;08/11/2020 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       
200514659;09/30/2020 12:00:00 AM;Harbor     ;RAPE, FORCIBLE                                          
200514362;09/20/2020 12:00:00 AM;Harbor     ;RESISTING ARREST                                        
200514542;09/26/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200506022;02/17/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200516115;11/02/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200517261;11/30/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200517069;11/09/2020 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
200511782;06/27/2020 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
200509420;05/13/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200508130;04/10/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200517725;12/11/2020 12:00:00 AM;Harbor     ;OTHER MISCELLANEOUS CRIME                               
200508531;04/21/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
200515432;10/18/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200511433;07/04/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200513734;09/02/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200508369;04/16/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200509723;05/20/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200506872;03/07/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200510581;06/13/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
200510181;06/03/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200504818;01/19/2020 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
200514672;09/29/2020 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
200516947;11/21/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200505315;01/31/2020 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
200518117;12/22/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200509219;05/08/2020 12:00:00 AM;Harbor     ;TRESPASSING                                             
200506997;03/10/2020 12:00:00 AM;Harbor     ;BURGLARY, ATTEMPTED                                     
200507656;03/26/2020 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
200517705;12/11/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
200514695;09/30/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
200507177;03/14/2020 12:00:00 AM;Harbor     ;BATTERY WITH SEXUAL CONTACT                             
200508047;04/07/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
200517876;12/16/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
200517680;12/10/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
